"Notes"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"35-39 years"	"35-39"	"Male"	"M"	818	230611430	0.4	0.3	0.4	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"40-44 years"	"40-44"	"Female"	"F"	1023	236277503	0.4	0.4	0.5	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"40-44 years"	"40-44"	"Male"	"M"	1372	232968123	0.6	0.6	0.6	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"45-49 years"	"45-49"	"Female"	"F"	1594	238712391	0.7	0.6	0.7	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"45-49 years"	"45-49"	"Male"	"M"	2292	232932105	1.0	0.9	1.0	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"50-54 years"	"50-54"	"Female"	"F"	2630	232356654	1.1	1.1	1.2	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"50-54 years"	"50-54"	"Male"	"M"	3977	223575070	1.8	1.7	1.8	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"55-59 years"	"55-59"	"Female"	"F"	3835	213742200	1.8	1.7	1.9	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"55-59 years"	"55-59"	"Male"	"M"	6060	201411886	3.0	2.9	3.1	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"60-64 years "	"60-64"	"Female"	"F"	5246	183215286	2.9	2.8	2.9	0.0
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"60-64 years "	"60-64"	"Male"	"M"	8662	168055475	5.2	5.0	5.3	0.1
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"65-69 years"	"65-69"	"Female"	"F"	7357	151235357	4.9	4.8	5.0	0.1
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"65-69 years"	"65-69"	"Male"	"M"	11691	133793292	8.7	8.6	8.9	0.1
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"70-74 years"	"70-74"	"Female"	"F"	11226	122693411	9.1	9.0	9.3	0.1
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"70-74 years"	"70-74"	"Male"	"M"	17291	102736281	16.8	16.6	17.1	0.1
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"75-79 years"	"75-79"	"Female"	"F"	18881	98401757	19.2	18.9	19.5	0.1
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"75-79 years"	"75-79"	"Male"	"M"	26710	75129413	35.6	35.1	36.0	0.2
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"80-84 years"	"80-84"	"Female"	"F"	30516	75025647	40.7	40.2	41.1	0.2
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"80-84 years"	"80-84"	"Male"	"M"	38632	49947616	77.3	76.6	78.1	0.4
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"85-89 years"	"85-89"	"Female"	"F"	40577	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"85-89 years"	"85-89"	"Male"	"M"	44476	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"90-94 years"	"90-94"	"Female"	"F"	36304	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"90-94 years"	"90-94"	"Male"	"M"	32122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"95-99 years"	"95-99"	"Female"	"F"	17240	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"95-99 years"	"95-99"	"Male"	"M"	11109	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"100+ years"	"100+"	"Female"	"F"	4077	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"100+ years"	"100+"	"Male"	"M"	1754	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"< 1 year"	"1"	"Female"	"F"	2442	42477103	5.7	5.5	6.0	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"< 1 year"	"1"	"Male"	"M"	3420	44436653	7.7	7.4	8.0	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"1-4 years"	"1-4"	"Female"	"F"	913	170430172	0.5	0.5	0.6	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"1-4 years"	"1-4"	"Male"	"M"	1198	178140207	0.7	0.6	0.7	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"5-9 years"	"5-9"	"Female"	"F"	347	216636220	0.2	0.1	0.2	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"5-9 years"	"5-9"	"Male"	"M"	419	226500076	0.2	0.2	0.2	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"10-14 years"	"10-14"	"Female"	"F"	389	223802975	0.2	0.2	0.2	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"10-14 years"	"10-14"	"Male"	"M"	378	234284030	0.2	0.1	0.2	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"15-19 years"	"15-19"	"Female"	"F"	495	227307697	0.2	0.2	0.2	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"15-19 years"	"15-19"	"Male"	"M"	641	239483577	0.3	0.2	0.3	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"20-24 years"	"20-24"	"Female"	"F"	722	229052059	0.3	0.3	0.3	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"20-24 years"	"20-24"	"Male"	"M"	955	239951389	0.4	0.4	0.4	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"25-29 years"	"25-29"	"Female"	"F"	983	228601175	0.4	0.4	0.5	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"25-29 years"	"25-29"	"Male"	"M"	1113	234285878	0.5	0.4	0.5	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"30-34 years"	"30-34"	"Female"	"F"	1429	227330011	0.6	0.6	0.7	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"30-34 years"	"30-34"	"Male"	"M"	1528	229872405	0.7	0.6	0.7	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"35-39 years"	"35-39"	"Female"	"F"	2141	231430232	0.9	0.9	1.0	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"35-39 years"	"35-39"	"Male"	"M"	2292	230611430	1.0	1.0	1.0	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"40-44 years"	"40-44"	"Female"	"F"	3513	236277503	1.5	1.4	1.5	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"40-44 years"	"40-44"	"Male"	"M"	3644	232968123	1.6	1.5	1.6	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"45-49 years"	"45-49"	"Female"	"F"	5851	238712391	2.5	2.4	2.5	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"45-49 years"	"45-49"	"Male"	"M"	6316	232932105	2.7	2.6	2.8	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"50-54 years"	"50-54"	"Female"	"F"	9177	232356654	3.9	3.9	4.0	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"50-54 years"	"50-54"	"Male"	"M"	10530	223575070	4.7	4.6	4.8	0.0
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"55-59 years"	"55-59"	"Female"	"F"	14039	213742200	6.6	6.5	6.7	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"55-59 years"	"55-59"	"Male"	"M"	16913	201411886	8.4	8.3	8.5	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"60-64 years "	"60-64"	"Female"	"F"	19984	183215286	10.9	10.8	11.1	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"60-64 years "	"60-64"	"Male"	"M"	25127	168055475	15.0	14.8	15.1	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"65-69 years"	"65-69"	"Female"	"F"	27798	151235357	18.4	18.2	18.6	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"65-69 years"	"65-69"	"Male"	"M"	36133	133793292	27.0	26.7	27.3	0.1
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"70-74 years"	"70-74"	"Female"	"F"	38545	122693411	31.4	31.1	31.7	0.2
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"70-74 years"	"70-74"	"Male"	"M"	49011	102736281	47.7	47.3	48.1	0.2
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"75-79 years"	"75-79"	"Female"	"F"	50712	98401757	51.5	51.1	52.0	0.2
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"75-79 years"	"75-79"	"Male"	"M"	59485	75129413	79.2	78.5	79.8	0.3
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"80-84 years"	"80-84"	"Female"	"F"	60321	75025647	80.4	79.8	81.0	0.3
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"80-84 years"	"80-84"	"Male"	"M"	60975	49947616	122.1	121.1	123.0	0.5
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"85-89 years"	"85-89"	"Female"	"F"	60227	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"85-89 years"	"85-89"	"Male"	"M"	48433	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"90-94 years"	"90-94"	"Female"	"F"	40183	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"90-94 years"	"90-94"	"Male"	"M"	24296	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"95-99 years"	"95-99"	"Female"	"F"	15629	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"95-99 years"	"95-99"	"Male"	"M"	6267	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"100+ years"	"100+"	"Female"	"F"	3330	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"100+ years"	"100+"	"Male"	"M"	881	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Not Stated"	"NS"	"Male"	"M"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"< 1 year"	"1"	"Female"	"F"	13	42477103	Unreliable	0.0	0.1	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"< 1 year"	"1"	"Male"	"M"	10	44436653	Unreliable	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"1-4 years"	"1-4"	"Male"	"M"	10	178140207	Unreliable	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"10-14 years"	"10-14"	"Male"	"M"	13	234284030	Unreliable	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"15-19 years"	"15-19"	"Female"	"F"	11	227307697	Unreliable	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"15-19 years"	"15-19"	"Male"	"M"	28	239483577	0.0	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"20-24 years"	"20-24"	"Female"	"F"	32	229052059	0.0	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"20-24 years"	"20-24"	"Male"	"M"	62	239951389	0.0	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"25-29 years"	"25-29"	"Female"	"F"	62	228601175	0.0	0.0	0.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"25-29 years"	"25-29"	"Male"	"M"	126	234285878	0.1	0.0	0.1	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"30-34 years"	"30-34"	"Female"	"F"	127	227330011	0.1	0.0	0.1	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"30-34 years"	"30-34"	"Male"	"M"	197	229872405	0.1	0.1	0.1	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"35-39 years"	"35-39"	"Female"	"F"	221	231430232	0.1	0.1	0.1	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"35-39 years"	"35-39"	"Male"	"M"	440	230611430	0.2	0.2	0.2	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"40-44 years"	"40-44"	"Female"	"F"	462	236277503	0.2	0.2	0.2	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"40-44 years"	"40-44"	"Male"	"M"	754	232968123	0.3	0.3	0.3	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"45-49 years"	"45-49"	"Female"	"F"	772	238712391	0.3	0.3	0.3	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"45-49 years"	"45-49"	"Male"	"M"	1485	232932105	0.6	0.6	0.7	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"50-54 years"	"50-54"	"Female"	"F"	1151	232356654	0.5	0.5	0.5	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"50-54 years"	"50-54"	"Male"	"M"	2174	223575070	1.0	0.9	1.0	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"55-59 years"	"55-59"	"Female"	"F"	1696	213742200	0.8	0.8	0.8	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"55-59 years"	"55-59"	"Male"	"M"	2929	201411886	1.5	1.4	1.5	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"60-64 years "	"60-64"	"Female"	"F"	2055	183215286	1.1	1.1	1.2	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"60-64 years "	"60-64"	"Male"	"M"	3429	168055475	2.0	2.0	2.1	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"65-69 years"	"65-69"	"Female"	"F"	2466	151235357	1.6	1.6	1.7	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"65-69 years"	"65-69"	"Male"	"M"	3569	133793292	2.7	2.6	2.8	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"70-74 years"	"70-74"	"Female"	"F"	3243	122693411	2.6	2.6	2.7	0.0
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"70-74 years"	"70-74"	"Male"	"M"	4156	102736281	4.0	3.9	4.2	0.1
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"75-79 years"	"75-79"	"Female"	"F"	4669	98401757	4.7	4.6	4.9	0.1
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"75-79 years"	"75-79"	"Male"	"M"	4822	75129413	6.4	6.2	6.6	0.1
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"80-84 years"	"80-84"	"Female"	"F"	6385	75025647	8.5	8.3	8.7	0.1
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"80-84 years"	"80-84"	"Male"	"M"	5386	49947616	10.8	10.5	11.1	0.1
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"85-89 years"	"85-89"	"Female"	"F"	7380	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"85-89 years"	"85-89"	"Male"	"M"	4655	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"90-94 years"	"90-94"	"Female"	"F"	5420	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"90-94 years"	"90-94"	"Male"	"M"	2707	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"95-99 years"	"95-99"	"Female"	"F"	2069	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"95-99 years"	"95-99"	"Male"	"M"	741	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"100+ years"	"100+"	"Female"	"F"	398	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Peptic ulcer (K25-K28)"	"GR113-090"	"100+ years"	"100+"	"Male"	"M"	85	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"< 1 year"	"1"	"Female"	"F"	25	42477103	0.1	0.0	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"< 1 year"	"1"	"Male"	"M"	40	44436653	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"1-4 years"	"1-4"	"Female"	"F"	25	170430172	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"1-4 years"	"1-4"	"Male"	"M"	37	178140207	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"5-9 years"	"5-9"	"Female"	"F"	48	216636220	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"5-9 years"	"5-9"	"Male"	"M"	50	226500076	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"10-14 years"	"10-14"	"Female"	"F"	48	223802975	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"10-14 years"	"10-14"	"Male"	"M"	67	234284030	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"15-19 years"	"15-19"	"Female"	"F"	30	227307697	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"15-19 years"	"15-19"	"Male"	"M"	64	239483577	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"20-24 years"	"20-24"	"Female"	"F"	33	229052059	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"20-24 years"	"20-24"	"Male"	"M"	67	239951389	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"25-29 years"	"25-29"	"Female"	"F"	27	228601175	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"25-29 years"	"25-29"	"Male"	"M"	70	234285878	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"30-34 years"	"30-34"	"Female"	"F"	37	227330011	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"30-34 years"	"30-34"	"Male"	"M"	86	229872405	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"35-39 years"	"35-39"	"Female"	"F"	35	231430232	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"35-39 years"	"35-39"	"Male"	"M"	147	230611430	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"40-44 years"	"40-44"	"Female"	"F"	70	236277503	0.0	0.0	0.0	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"40-44 years"	"40-44"	"Male"	"M"	172	232968123	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"45-49 years"	"45-49"	"Female"	"F"	98	238712391	0.0	0.0	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"45-49 years"	"45-49"	"Male"	"M"	236	232932105	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"50-54 years"	"50-54"	"Female"	"F"	159	232356654	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"50-54 years"	"50-54"	"Male"	"M"	305	223575070	0.1	0.1	0.2	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"55-59 years"	"55-59"	"Female"	"F"	212	213742200	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"55-59 years"	"55-59"	"Male"	"M"	364	201411886	0.2	0.2	0.2	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"60-64 years "	"60-64"	"Female"	"F"	226	183215286	0.1	0.1	0.1	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"60-64 years "	"60-64"	"Male"	"M"	407	168055475	0.2	0.2	0.3	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"65-69 years"	"65-69"	"Female"	"F"	269	151235357	0.2	0.2	0.2	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"65-69 years"	"65-69"	"Male"	"M"	463	133793292	0.3	0.3	0.4	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"70-74 years"	"70-74"	"Female"	"F"	342	122693411	0.3	0.2	0.3	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"70-74 years"	"70-74"	"Male"	"M"	566	102736281	0.6	0.5	0.6	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"75-79 years"	"75-79"	"Female"	"F"	423	98401757	0.4	0.4	0.5	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"75-79 years"	"75-79"	"Male"	"M"	580	75129413	0.8	0.7	0.8	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"80-84 years"	"80-84"	"Female"	"F"	551	75025647	0.7	0.7	0.8	0.0
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"80-84 years"	"80-84"	"Male"	"M"	650	49947616	1.3	1.2	1.4	0.1
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"85-89 years"	"85-89"	"Female"	"F"	551	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"85-89 years"	"85-89"	"Male"	"M"	512	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"90-94 years"	"90-94"	"Female"	"F"	417	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"90-94 years"	"90-94"	"Male"	"M"	283	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"95-99 years"	"95-99"	"Female"	"F"	173	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"95-99 years"	"95-99"	"Male"	"M"	79	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"100+ years"	"100+"	"Female"	"F"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Diseases of appendix (K35-K38)"	"GR113-091"	"100+ years"	"100+"	"Male"	"M"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"#Hernia (K40-K46)"	"GR113-092"	"< 1 year"	"1"	"Female"	"F"	228	42477103	0.5	0.5	0.6	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"< 1 year"	"1"	"Male"	"M"	368	44436653	0.8	0.7	0.9	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"1-4 years"	"1-4"	"Female"	"F"	42	170430172	0.0	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"1-4 years"	"1-4"	"Male"	"M"	41	178140207	0.0	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"5-9 years"	"5-9"	"Female"	"F"	15	216636220	Unreliable	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"5-9 years"	"5-9"	"Male"	"M"	25	226500076	0.0	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"10-14 years"	"10-14"	"Female"	"F"	11	223802975	Unreliable	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"10-14 years"	"10-14"	"Male"	"M"	22	234284030	0.0	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"15-19 years"	"15-19"	"Female"	"F"	15	227307697	Unreliable	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"15-19 years"	"15-19"	"Male"	"M"	19	239483577	Unreliable	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"20-24 years"	"20-24"	"Female"	"F"	16	229052059	Unreliable	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"20-24 years"	"20-24"	"Male"	"M"	27	239951389	0.0	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"25-29 years"	"25-29"	"Female"	"F"	22	228601175	0.0	0.0	0.0	0.0
	"#Hernia (K40-K46)"	"GR113-092"	"25-29 years"	"25-29"	"Male"	"M"	53	234285878	0.0	0.0	0.0	0.0
